posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
46,47,15:57:56,00:00:00,Aitor PEREZ BERGADO,N/D,N/D,M,SENIOR,bluetrail,2019
47,48,16:11:44,00:00:00,Raul BARRIOCANAL MANCERA,N/D,N/D,M,VET-A,bluetrail,2019
48,49,16:14:26,00:00:00,Inaki SANTOS-GARCIA,N/D,N/D,M,VET-A,bluetrail,2019
49,50,16:14:26,00:00:00,Juantxo MARTINEZ-CUBERO,N/D,N/D,M,VET-A,bluetrail,2019
50,51,16:15:05,00:00:00,Victor-Manuel GONZALEZ-CEJAS,N/D,N/D,M,VET-A,bluetrail,2019
51,52,16:15:06,00:00:00,Aaron ARENCIBIA,N/D,N/D,M,SENIOR,bluetrail,2019
52,53,16:19:13,00:00:00,Xoan RODRÍGUEZ-BERMÚDEZ,N/D,N/D,M,VET-B,bluetrail,2019
53,54,16:21:05,00:00:00,Joaquín DE LA NUEZ-HERNÁNDEZ,N/D,N/D,M,VET-A,bluetrail,2019
54,55,16:22:37,00:00:00,Jacinto GONZALEZ-BERMUDEZ,N/D,N/D,M,VET-B,bluetrail,2019
55,56,16:24:51,00:00:00,Bruno Roman PADRON PEREZ,N/D,N/D,M,SENIOR,bluetrail,2019
56,57,16:26:00,00:00:00,Juan GINER-NAVARRO,N/D,N/D,M,SENIOR,bluetrail,2019
57,58,16:26:07,00:00:00,Samuel RAVELO,N/D,N/D,M,SENIOR,bluetrail,2019
58,59,16:26:55,00:00:00,Jose-Carlos SANCHO-MEDINA,N/D,N/D,M,VET-A,bluetrail,2019
59,60,16:27:10,00:00:00,Jose-Angel DIAZ-GONZÁLEZ,N/D,N/D,M,SENIOR,bluetrail,2019
60,61,16:33:14,00:00:00,Jose Carlos ALONSO GIL,N/D,N/D,M,VET-A,bluetrail,2019
61,62,16:33:59,00:00:00,Sonia ESCURIOLA,N/D,N/D,F,SENIOR,bluetrail,2019
62,63,16:35:04,00:00:00,Robin LAINE,N/D,N/D,M,SENIOR,bluetrail,2019
63,64,16:39:45,00:00:00,Pedro Miguel PERERA MAGDALENA,N/D,N/D,M,VET-B,bluetrail,2019
64,65,16:40:29,00:00:00,David COLINA,N/D,N/D,M,SENIOR,bluetrail,2019
65,66,16:40:30,00:00:00,Erik GILLENIUS,N/D,N/D,M,SENIOR,bluetrail,2019
66,67,16:41:27,00:00:00,Joseba MURGOITIO LIZUNDIA,N/D,N/D,M,SENIOR,bluetrail,2019
67,68,16:41:37,00:00:00,Marc SOLE AMETLLER,N/D,N/D,M,SENIOR,bluetrail,2019
68,69,16:44:55,00:00:00,Alvaro IGLESIAS,N/D,N/D,M,SENIOR,bluetrail,2019
69,70,16:48:33,00:00:00,José-Manuel GONZALEZ-LEON,N/D,N/D,M,VET-A,bluetrail,2019
70,71,16:50:35,00:00:00,Manuel HERNANDEZ BARRERA,N/D,N/D,M,SENIOR,bluetrail,2019
71,72,16:50:51,00:00:00,Arsenio MARTIN-GONZALEZ,N/D,N/D,M,VET-A,bluetrail,2019
72,73,16:55:34,00:00:00,Jacob PINAZO,N/D,N/D,M,SENIOR,bluetrail,2019
73,74,16:57:27,00:00:00,David HERRERA-SUAREZ,N/D,N/D,M,VET-A,bluetrail,2019
74,75,16:59:52,00:00:00,David HERNÁNDEZ ABREU,N/D,N/D,M,SENIOR,bluetrail,2019
75,76,17:00:05,00:00:00,Giorgio FESTA,N/D,N/D,M,VET-A,bluetrail,2019
76,77,17:01:21,00:00:00,Pedro Jesus MARRERO VEGA,N/D,N/D,M,SENIOR,bluetrail,2019
77,78,17:05:54,00:00:00,Victor Moises NONATO PEREZ,N/D,N/D,M,VET-A,bluetrail,2019
78,79,17:06:13,00:00:00,Natalia PENDAS FRANCO,N/D,N/D,F,SENIOR,bluetrail,2019
79,80,17:06:40,00:00:00,Jason SCANLON,N/D,N/D,M,VET-A,bluetrail,2019
80,81,17:09:35,00:00:00,Jose BORDON,N/D,N/D,M,SENIOR,bluetrail,2019
81,82,17:10:37,00:00:00,Miguel RODRIGUEZ-GARCIA,N/D,N/D,M,VET-A,bluetrail,2019
82,83,17:14:41,00:00:00,Raul SANTANA QUINTANA,N/D,N/D,M,VET-A,bluetrail,2019
83,84,17:16:09,00:00:00,Ana RICO-ENRIQUEZ,N/D,N/D,F,VET-A,bluetrail,2019
84,85,17:19:09,00:00:00,Tomas SALVADOR-FUENTES,N/D,N/D,M,VET-A,bluetrail,2019
85,86,17:24:26,00:00:00,Manuel-Jesus BANEGAS-MUELA,N/D,N/D,M,VET-A,bluetrail,2019
86,87,17:27:32,00:00:00,Jorge PERDOMO,N/D,N/D,M,VET-A,bluetrail,2019
87,88,17:27:36,00:00:00,Sascha VELTEN,N/D,N/D,M,VET-A,bluetrail,2019
88,89,17:28:01,00:00:00,Francisco-Javier MARRERO-DIAZ,N/D,N/D,M,VET-A,bluetrail,2019
89,90,17:30:36,00:00:00,Andrea NORIS,N/D,N/D,M,SENIOR,bluetrail,2019
90,91,17:34:14,00:00:00,Fabio ANDRIOLETTI,N/D,N/D,M,SENIOR,bluetrail,2019
91,92,17:36:03,00:00:00,Ricardo Javier CASTRILLO PIÑERO,N/D,N/D,M,VET-A,bluetrail,2019
92,93,17:36:08,00:00:00,Samuel RICO MARTOS,N/D,N/D,M,SENIOR,bluetrail,2019
93,94,17:38:15,00:00:00,Vicente MEDALL RAMOS,N/D,N/D,M,SENIOR,bluetrail,2019
94,95,17:41:19,00:00:00,Richard SHLOVOGT,N/D,N/D,M,VET-A,bluetrail,2019
95,96,17:44:09,00:00:00,Athanasios DASKALOPOULOS,N/D,N/D,M,VET-A,bluetrail,2019
96,97,17:44:38,00:00:00,Jesus Angel RUBIAL SAIZ,N/D,N/D,M,VET-A,bluetrail,2019
97,98,17:45:24,00:00:00,Sebastian PICHLER,N/D,N/D,M,SENIOR,bluetrail,2019
98,99,17:46:48,00:00:00,Rafael ROMAGUERA,N/D,N/D,M,VET-A,bluetrail,2019
99,100,17:49:22,00:00:00,Ivan Alberto DIAZ GONZALEZ,N/D,N/D,M,SENIOR,bluetrail,2019
100,101,17:54:44,00:00:00,Jan KASPAR,N/D,N/D,M,VET-A,bluetrail,2019
101,102,17:55:04,00:00:00,Ibrahim GONZALEZ-GONZALEZ,N/D,N/D,M,SENIOR,bluetrail,2019
102,103,17:56:20,00:00:00,Jose Mario RAMIREZ HERNANDEZ,N/D,N/D,M,SENIOR,bluetrail,2019
103,104,17:59:32,00:00:00,Francisco-Javier HERNANDEZ-SANCHEZ,N/D,N/D,M,VET-B,bluetrail,2019
104,105,17:59:44,00:00:00,Francisco-Javier BORREDA-CAPELLA,N/D,N/D,M,VET-A,bluetrail,2019
105,106,17:59:46,00:00:00,Rafa FUSTER-RODRIGUEZ,N/D,N/D,M,SENIOR,bluetrail,2019
106,107,18:03:40,00:00:00,Nicolas MARTIN GONZALEZ,N/D,N/D,M,VET-A,bluetrail,2019
107,108,18:03:42,00:00:00,Jose-Francisco SUAREZ-OJEDA,N/D,N/D,M,VET-B,bluetrail,2019
108,109,18:10:04,00:00:00,Antonio NUEZ CRUZ,N/D,N/D,M,VET-A,bluetrail,2019
109,110,18:11:57,00:00:00,Francisco Javier LUCAS HERNANDEZ,N/D,N/D,M,VET-A,bluetrail,2019
110,111,18:12:22,00:00:00,Raquel RIVERO-DELGADO,N/D,N/D,F,VET-A,bluetrail,2019
111,112,18:13:42,00:00:00,Eduardo FALCON CASTELLANO,N/D,N/D,M,VET-A,bluetrail,2019
112,113,18:15:40,00:00:00,Davinia DENIZ,N/D,N/D,F,SENIOR,bluetrail,2019
113,114,18:16:11,00:00:00,Rubén ÁLVAREZ-SOTO (Ruben ALVAREZ SOTO),N/D,N/D,M,VET-A,bluetrail,2019
114,115,18:17:39,00:00:00,Tenesor MARTIN-MORALES,N/D,N/D,M,VET-A,bluetrail,2019
115,116,18:18:24,00:00:00,Juan Ángel RODRÍGUEZ AZNAR,N/D,N/D,M,SENIOR,bluetrail,2019
116,117,18:19:59,00:00:00,Juan-Diego GUERRA-RODRIGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
117,118,18:28:48,00:00:00,Jose Manuel SANTOS POSE,N/D,N/D,M,VET-A,bluetrail,2019
118,119,18:32:24,00:00:00,Dominik GLASER,N/D,N/D,M,SENIOR,bluetrail,2019
119,120,18:33:16,00:00:00,Domingo RODRÍGUEZ-SAN NICOLÁS,N/D,N/D,M,VET-A,bluetrail,2019
120,121,18:34:07,00:00:00,Livio GATTI,N/D,N/D,M,VET-B,bluetrail,2019
121,122,18:34:18,00:00:00,Agustin GARCIA FARIÑA,N/D,N/D,M,VET-A,bluetrail,2019
122,123,18:34:35,00:00:00,Gemma GAME,N/D,N/D,F,VET-A,bluetrail,2019
123,124,18:37:22,00:00:00,Urko JOKANO,N/D,N/D,M,VET-A,bluetrail,2019
124,125,18:37:44,00:00:00,David CACICEDO-CABRERA,N/D,N/D,M,VET-A,bluetrail,2019
125,126,18:47:47,00:00:00,Thomas KETTELER,N/D,N/D,M,VET-A,bluetrail,2019
126,127,18:48:37,00:00:00,Sergei SURMONIN,N/D,N/D,M,VET-B,bluetrail,2019
127,128,18:49:07,00:00:00,Miguel RAMIREZ NAVARRO,N/D,N/D,M,VET-A,bluetrail,2019
128,129,18:49:16,00:00:00,Fabien MARIEZ,N/D,N/D,M,VET-A,bluetrail,2019
129,130,18:49:26,00:00:00,Patricio Roberto VELEZ QUISHPA,N/D,N/D,M,SENIOR,bluetrail,2019
130,131,18:51:06,00:00:00,Juan-Miguel MEDINA-PERDOMO,N/D,N/D,M,VET-A,bluetrail,2019
131,132,18:54:51,00:00:00,Montse MOROTE,N/D,N/D,F,VET-A,bluetrail,2019
132,133,18:54:58,00:00:00,Christophe THOMAS,N/D,N/D,M,VET-A,bluetrail,2019
133,134,18:55:00,00:00:00,Sandrine ROZENBERG,N/D,N/D,F,VET-A,bluetrail,2019
134,135,18:57:56,00:00:00,Maria Lorena RAMIREZ NAHUEACHI,N/D,N/D,F,SENIOR,bluetrail,2019
135,136,18:58:18,00:00:00,Juan Luis RODRIGUEZ AGUIAR,N/D,N/D,M,VET-A,bluetrail,2019
136,137,19:00:57,00:00:00,Angel-Santiago GIL PERDOMO,N/D,N/D,M,VET-A,bluetrail,2019
137,138,19:01:20,00:00:00,Sergio TALENS-GIL,N/D,N/D,M,VET-A,bluetrail,2019
138,139,19:01:40,00:00:00,Mariano Ezequiel CALCAGNO,N/D,N/D,M,VET-A,bluetrail,2019
139,140,19:02:33,00:00:00,Roger AULINAS,N/D,N/D,M,SENIOR,bluetrail,2019
140,141,19:04:45,00:00:00,Maria Gema DEL VALLE,N/D,N/D,F,VET-A,bluetrail,2019
141,142,19:12:23,00:00:00,Gorka REMON PEREZ,N/D,N/D,M,SENIOR,bluetrail,2019
142,143,19:12:26,00:00:00,Ivan SUAREZ BARDON,N/D,N/D,M,SENIOR,bluetrail,2019
143,144,19:12:39,00:00:00,Daniel RAMOS MENDOZA,N/D,N/D,M,SENIOR,bluetrail,2019
144,145,19:14:18,00:00:00,Diego GUERRA-GIL,N/D,N/D,M,SENIOR,bluetrail,2019
145,146,19:16:32,00:00:00,Yeray RAMOS GONZALEZ,N/D,N/D,M,SENIOR,bluetrail,2019
146,147,19:19:29,00:00:00,Edu GONZALEZ BADAJOZ,N/D,N/D,M,SENIOR,bluetrail,2019
147,148,19:20:24,00:00:00,Claudio ACOSTA-VERONA,N/D,N/D,M,VET-A,bluetrail,2019
148,149,19:24:05,00:00:00,Thomas BECK,N/D,N/D,M,VET-A,bluetrail,2019
149,150,19:26:37,00:00:00,Lorenzo RIGODANZA,N/D,N/D,M,VET-B,bluetrail,2019
150,151,19:28:14,00:00:00,Pedro LEON-MARANTE,N/D,N/D,M,SENIOR,bluetrail,2019
151,152,19:33:10,00:00:00,Julio-Jose MAYAL-GOMEZ,N/D,N/D,M,VET-A,bluetrail,2019
152,153,19:34:02,00:00:00,Jesus-Manuel GONZALEZ-MENDEZ,N/D,N/D,M,VET-B,bluetrail,2019
153,154,19:43:20,00:00:00,Franck BERTEAU,N/D,N/D,M,SENIOR,bluetrail,2019
154,155,19:45:55,00:00:00,Maik BECKER,N/D,N/D,M,VET-A,bluetrail,2019
155,156,19:49:30,00:00:00,Anonymous,N/D,N/D,M,VET-A,bluetrail,2019
156,157,19:49:36,00:00:00,Francisco-Javier MENDEZ-CEJAS,N/D,N/D,M,VET-B,bluetrail,2019
157,158,19:50:04,00:00:00,Lorenzo-David GONZALEZ-RODRIGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
158,159,19:50:09,00:00:00,Jose Luis CUEVAS,N/D,N/D,M,SENIOR,bluetrail,2019
159,160,19:53:39,00:00:00,Arcadio PEREZ-MARTIN,N/D,N/D,M,VET-B,bluetrail,2019
160,161,19:54:50,00:00:00,Jose-Antonio SALGADO-MANGAS,N/D,N/D,M,VET-C,bluetrail,2019
161,162,19:54:51,00:00:00,Maria-Elena FERRERES-SEBASTIA,N/D,N/D,F,VET-B,bluetrail,2019
162,163,19:55:31,00:00:00,Marcos-Alexis LEON-PEREZ,N/D,N/D,M,VET-A,bluetrail,2019
163,164,19:55:34,00:00:00,Carmelo ZERPA-ARMAS,N/D,N/D,M,VET-A,bluetrail,2019
164,165,19:59:03,00:00:00,Juan-Angel GOMEZ-MAIZ,N/D,N/D,M,VET-A,bluetrail,2019
165,166,20:00:10,00:00:00,Alfonso ZAMBRANO-RODRIGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
166,167,20:00:11,00:00:00,Victor GALAN-MARTINEZ,N/D,N/D,M,VET-A,bluetrail,2019
167,168,20:03:04,00:00:00,Agoney CURBELO-GUERRA,N/D,N/D,M,SENIOR,bluetrail,2019
168,169,20:03:52,00:00:00,Johnny QUINTANA MARTIN,N/D,N/D,M,VET-B,bluetrail,2019
169,170,20:04:07,00:00:00,Jonatan MARTIN,N/D,N/D,M,SENIOR,bluetrail,2019
170,171,20:04:11,00:00:00,Raffaello ODORIZZI,N/D,N/D,M,VET-A,bluetrail,2019
171,172,20:04:24,00:00:00,Dorte DAHL,N/D,N/D,F,VET-B,bluetrail,2019
172,173,20:04:26,00:00:00,Hermelo CONCEPCIÓN MARTIN,N/D,N/D,M,VET-B,bluetrail,2019
173,174,20:06:32,00:00:00,Jose-Ramon HERNANDEZ-SANTANA,N/D,N/D,M,VET-A,bluetrail,2019
174,175,20:06:43,00:00:00,Jesus-Ivan GONZALEZ-DIAZ,N/D,N/D,M,SENIOR,bluetrail,2019
175,176,20:11:12,00:00:00,Juan José PERDOMO LOPEZ,N/D,N/D,M,SENIOR,bluetrail,2019
176,177,20:12:02,00:00:00,Eduardo IZARZUGAZA-URIBELARREA,N/D,N/D,M,VET-A,bluetrail,2019
177,178,20:12:35,00:00:00,Jesus CARRERO,N/D,N/D,M,SENIOR,bluetrail,2019
178,179,20:13:05,00:00:00,Roger REBOLLO PUIGGARÍ,N/D,N/D,M,SENIOR,bluetrail,2019
179,180,20:14:04,00:00:00,Felix SANTANA-QUINTANA,N/D,N/D,M,VET-A,bluetrail,2019
180,181,20:14:32,00:00:00,Julio PÉREZ-GONZÁLEZ,N/D,N/D,M,VET-B,bluetrail,2019
181,182,20:14:38,00:00:00,Selim EL-GHERIANI PIÑOL,N/D,N/D,M,VET-A,bluetrail,2019
182,183,20:15:52,00:00:00,Krystian PIETRZAK,N/D,N/D,M,SENIOR,bluetrail,2019
183,184,20:15:58,00:00:00,Daniel SACRAMENTO GARCIA,N/D,N/D,M,SENIOR,bluetrail,2019
184,185,20:17:52,00:00:00,Santiago CASTRO,N/D,N/D,M,SENIOR,bluetrail,2019
185,186,20:19:52,00:00:00,Alfonso COSTAS FERNANDEZ,N/D,N/D,M,VET-B,bluetrail,2019
186,187,20:19:54,00:00:00,Fernando MILLARA,N/D,N/D,M,SENIOR,bluetrail,2019
187,188,20:22:31,00:00:00,Alberto VEGA-MORALES,N/D,N/D,M,VET-B,bluetrail,2019
188,189,20:23:31,00:00:00,Yannis FOUGERE,N/D,N/D,M,VET-A,bluetrail,2019
189,190,20:23:50,00:00:00,Victor JIMENEZ SEVILLA,N/D,N/D,M,VET-A,bluetrail,2019
190,191,20:24:41,00:00:00,Rayco LOPEZ ALAMO,N/D,N/D,M,SENIOR,bluetrail,2019
191,192,20:27:12,00:00:00,Alberto MARTIN-ARTEAGA,N/D,N/D,M,SENIOR,bluetrail,2019
192,193,20:27:13,00:00:00,Francisco BLAZQUEZ-BARQUERO,N/D,N/D,M,VET-A,bluetrail,2019
193,194,20:27:14,00:00:00,Rosendo DE LA GUERRA-ESCALADAS,N/D,N/D,M,SENIOR,bluetrail,2019
194,195,20:28:47,00:00:00,Bernardo CORTES-GARRIDO,N/D,N/D,M,VET-B,bluetrail,2019
195,196,20:29:01,00:00:00,David MORAN-HERNANDEZ,N/D,N/D,M,VET-A,bluetrail,2019
196,197,20:29:13,00:00:00,Tomas BAÑOS GRANADO,N/D,N/D,M,VET-B,bluetrail,2019
197,198,20:31:40,00:00:00,Carolino TEIXEIRA MARTINS,N/D,N/D,M,VET-B,bluetrail,2019
198,199,20:32:54,00:00:00,Lea DEGEN,N/D,N/D,F,VET-B,bluetrail,2019
199,200,20:33:32,00:00:00,Indalecio PENACOBA,N/D,N/D,M,VET-B,bluetrail,2019
200,201,20:34:30,00:00:00,Germán CONCEPCIÓN RODRIGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
201,202,20:35:19,00:00:00,Adrian ABET,N/D,N/D,M,SENIOR,bluetrail,2019
202,203,20:35:36,00:00:00,Oscar Luis DORTA PWREZ,N/D,N/D,M,SENIOR,bluetrail,2019
203,204,20:35:45,00:00:00,Gaston GIOIA,N/D,N/D,M,VET-A,bluetrail,2019
204,205,20:41:17,00:00:00,Israel JIMENEZ-ESTEBANEZ,N/D,N/D,M,VET-A,bluetrail,2019
205,206,20:42:37,00:00:00,Didier FRUCTUEUX,N/D,N/D,M,VET-B,bluetrail,2019
206,207,20:45:55,00:00:00,Jose-Antonio MOLINA-GONZALEZ,N/D,N/D,M,VET-B,bluetrail,2019
207,208,20:45:57,00:00:00,Leonardo GONZALEZ SARMIENTO,N/D,N/D,M,VET-A,bluetrail,2019
208,209,20:45:58,00:00:00,Enzo GONZALEZ-RODRIGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
209,210,20:46:10,00:00:00,Eduardo Javier RODRIGUEZ TOVAR,N/D,N/D,M,SENIOR,bluetrail,2019
210,211,20:50:07,00:00:00,Javier HERNANDEZ-ARRIBAS,N/D,N/D,M,VET-A,bluetrail,2019
211,212,20:50:37,00:00:00,Francisco-Javier LEAL-PLATA,N/D,N/D,M,SENIOR,bluetrail,2019
212,213,20:51:07,00:00:00,Jorge CABRERA-RODRÍGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
213,214,20:52:04,00:00:00,Pedro Javier VICENTE FERNANDEZ,N/D,N/D,M,VET-B,bluetrail,2019
214,215,20:54:11,00:00:00,Jose-Alberto HERNANDEZ-HERNANDEZ,N/D,N/D,M,VET-B,bluetrail,2019
215,216,21:00:08,00:00:00,Salvador TORRES MONTELL,N/D,N/D,M,SENIOR,bluetrail,2019
216,217,21:00:08,00:00:00,Joan GRAU-SANTOS,N/D,N/D,M,VET-A,bluetrail,2019
217,218,21:04:20,00:00:00,Tanausu QUESADA MEDINA,N/D,N/D,M,VET-A,bluetrail,2019
218,219,21:04:20,00:00:00,Pedro-Antonio MARTIN-PEREZ,N/D,N/D,M,VET-A,bluetrail,2019
219,220,21:11:55,00:00:00,Nino LOPEZ,N/D,N/D,M,VET-A,bluetrail,2019
220,221,21:24:13,00:00:00,Juan-Francisco AGUDO-RUIZ,N/D,N/D,M,VET-A,bluetrail,2019
221,222,21:24:15,00:00:00,Francisco AGUDO-RUIZ,N/D,N/D,M,VET-B,bluetrail,2019
222,223,21:25:32,00:00:00,Vicente ARAUJO-PESCADOR,N/D,N/D,M,VET-A,bluetrail,2019
223,224,21:26:10,00:00:00,Andres-Zebenzui DIAZ-PALENZUELA,N/D,N/D,M,SENIOR,bluetrail,2019
224,225,21:26:14,00:00:00,Jesus-Basilio BRAVO-BENITEZ,N/D,N/D,M,VET-A,bluetrail,2019
225,226,21:26:16,00:00:00,Jesus RODRIGUEZ-MATOS,N/D,N/D,M,VET-A,bluetrail,2019
226,227,21:28:36,00:00:00,Jennifer KOSTADINOVIC,N/D,N/D,F,SENIOR,bluetrail,2019
227,228,21:30:40,00:00:00,David MARTIN-SIMON,N/D,N/D,M,VET-A,bluetrail,2019
228,229,21:34:24,00:00:00,Cipriano PEÑA RODRÍGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
229,230,21:34:26,00:00:00,Francisco EXPOSITO-RODRIGUEZ,N/D,N/D,M,VET-C,bluetrail,2019
230,231,21:38:57,00:00:00,Carlos ULE,N/D,N/D,M,VET-B,bluetrail,2019
231,232,21:39:03,00:00:00,Konrad SMOLINSKI,N/D,N/D,M,SENIOR,bluetrail,2019
232,233,21:39:17,00:00:00,Juan José GONZÁLEZ DONIZ,N/D,N/D,M,VET-A,bluetrail,2019
233,234,21:40:15,00:00:00,Moises GISMERO CALVO,N/D,N/D,M,VET-A,bluetrail,2019
234,235,21:40:16,00:00:00,Alvaro Teodoro ABAD CABRERA,N/D,N/D,M,VET-B,bluetrail,2019
235,236,21:41:01,00:00:00,Martín DE LEÓN-RODRÍGUEZ,N/D,N/D,M,VET-A,bluetrail,2019
236,237,21:42:00,00:00:00,Francisco-Javier MESA-GARCIA,N/D,N/D,M,VET-A,bluetrail,2019
237,238,21:42:02,00:00:00,Juan-Antonio BRAVO-JORGE,N/D,N/D,M,VET-A,bluetrail,2019
238,239,21:42:06,00:00:00,Ivan CAMPOS-DE CELA,N/D,N/D,M,VET-A,bluetrail,2019
239,240,21:42:10,00:00:00,Manuel ALVAREZ-REYES,N/D,N/D,M,VET-A,bluetrail,2019
240,241,21:42:51,00:00:00,Alex JURADO ARIAS,N/D,N/D,M,VET-A,bluetrail,2019
241,242,21:44:26,00:00:00,Tomas PADRON-RODRIGUEZ,N/D,N/D,M,VET-C,bluetrail,2019
242,243,21:44:32,00:00:00,David PADRÓN GONZÁLEZ,N/D,N/D,M,VET-A,bluetrail,2019
243,244,21:46:35,00:00:00,Pablo BARRIENTOS-JABARES,N/D,N/D,M,VET-A,bluetrail,2019
244,245,21:50:22,00:00:00,Borja MERINO-SORIA,N/D,N/D,M,SENIOR,bluetrail,2019
245,246,21:50:27,00:00:00,Ivan ANDRÉS-TERUEL,N/D,N/D,M,VET-A,bluetrail,2019
